Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1964_J2620-52	[City of Hamilton, 1964] : [Flightline J2620-Photo 52]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.275518 ; longitude -79.811554
AirPhotos_Hamilton_1964_J2620-53	[City of Hamilton, 1964] : [Flightline J2620-Photo 53]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.273518 ; longitude -79.802885
AirPhotos_Hamilton_1964_J2620-54	[City of Hamilton, 1964] : [Flightline J2620-Photo 54]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.271581 ; longitude -79.793959
AirPhotos_Hamilton_1964_J2620-55	[City of Hamilton, 1964] : [Flightline J2620-Photo 55]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.269456 ; longitude -79.785376
AirPhotos_Hamilton_1964_J2620-56	[City of Hamilton, 1964] : [Flightline J2620-Photo 56]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.267644 ; longitude -79.776621
AirPhotos_Hamilton_1964_J2620-123	[City of Hamilton, 1964] : [Flightline J2620-Photo 123]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261737 ; longitude -79.889016
AirPhotos_Hamilton_1964_J2620-124	[City of Hamilton, 1964] : [Flightline J2620-Photo 124]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.258643 ; longitude -79.879274
AirPhotos_Hamilton_1964_J2620-125	[City of Hamilton, 1964] : [Flightline J2620-Photo 125]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.25583 ; longitude -79.869833
AirPhotos_Hamilton_1964_J2620-126	[City of Hamilton, 1964] : [Flightline J2620-Photo 126]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.252767 ; longitude -79.859791
AirPhotos_Hamilton_1964_J2620-127	[City of Hamilton, 1964] : [Flightline J2620-Photo 127]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.250142 ; longitude -79.850178
AirPhotos_Hamilton_1964_J2620-128	[City of Hamilton, 1964] : [Flightline J2620-Photo 128]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.250142 ; longitude -79.850178
AirPhotos_Hamilton_1964_J2620-224	[City of Hamilton, 1964] : [Flightline J2620-Photo 224]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.246109 ; longitude -79.890733
AirPhotos_Hamilton_1964_J2620-225	[City of Hamilton, 1964] : [Flightline J2620-Photo 225]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.24414 ; longitude -79.88039
AirPhotos_Hamilton_1964_J2620-226	[City of Hamilton, 1964] : [Flightline J2620-Photo 226]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.241326 ; longitude -79.870691
AirPhotos_Hamilton_1964_J2620-227	[City of Hamilton, 1964] : [Flightline J2620-Photo 227]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.238387 ; longitude -79.860992
AirPhotos_Hamilton_1964_J2620-228	[City of Hamilton, 1964] : [Flightline J2620-Photo 228]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.235511 ; longitude -79.851122
AirPhotos_Hamilton_1964_J2620-229	[City of Hamilton, 1964] : [Flightline J2620-Photo 229]				cartographic	Aerial photographs	1964	[Publisher unknown]	[Place of publication unknown]	1964	eng	remote-sensing image	[1:10,500 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton, north from Fennell Avernue to the Harbour, east of Dundurn Street. Source: [Unknown], [City of Hamilton], Job No. J 3149, 1964.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.232947 ; longitude -79.841766
