Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1950_A12511-35	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 35]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.350694 ; longitude -79.867709
AirPhotos_Hamilton_1950_A12511-36	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 36]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.345389 ; longitude -79.876592
AirPhotos_Hamilton_1950_A12511-37	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 37]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.340754 ; longitude -79.884596
AirPhotos_Hamilton_1950_A12511-40	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 40]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.324522 ; longitude -79.908843
AirPhotos_Hamilton_1950_A12511-41	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 41]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.320089 ; longitude -79.918671
AirPhotos_Hamilton_1950_A12511-42	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 42]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.314437 ; longitude -79.927039
AirPhotos_Hamilton_1950_A12511-43	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 43]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.309097 ; longitude -79.935493
AirPhotos_Hamilton_1950_A12511-44	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 44]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.304476 ; longitude -79.943047
AirPhotos_Hamilton_1950_A12511-45	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 45]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.298916 ; longitude -79.951501
AirPhotos_Hamilton_1950_A12511-46	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 46]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.29395 ; longitude -79.959269
AirPhotos_Hamilton_1950_A12511-47	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 47]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.288796 ; longitude -79.966178
AirPhotos_Hamilton_1950_A12511-48	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 48]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.28461 ; longitude -79.975319
AirPhotos_Hamilton_1950_A12511-49	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 49]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.279611 ; longitude -79.983044
AirPhotos_Hamilton_1950_A12511-50	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 50]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.274362 ; longitude -79.990683
AirPhotos_Hamilton_1950_A12511-51	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 51]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.268738 ; longitude -79.998193
AirPhotos_Hamilton_1950_A12511-52	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 52]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.263894 ; longitude -80.005746
AirPhotos_Hamilton_1950_A12511-53	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 53]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.251861 ; longitude -80.011582
AirPhotos_Hamilton_1950_A12511-54	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 54]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.256799 ; longitude -80.003428
AirPhotos_Hamilton_1950_A12511-55	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 55]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.261362 ; longitude -79.995103
AirPhotos_Hamilton_1950_A12511-56	[Hamilon Area, 6/7/1950] : [Flightline A12511-Photo 56]		National Air Photo Library (Canada)		cartographic	Aerial photographs	6/7/1950	Air Photo Division, Energy Mines & Resources	[Ottawa, Ont.]	6/7/1950	eng	remote-sensing image	[1:10,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows City of Hamilton north of Mohawk Road, including Dundas, Waterdown, and part of North Burlington. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library, Operation 233/50 (cities) Hamilton and Operation 23350, Cities of London and Hamilton, [Air Photos of Hamilton Area], June 4 and 8, 1950.	Hamilton (Ont.)	Burlington (Ont.)		North America	Canada	Ontario			Hamilton, Burlington			latitude 43.266019 ; longitude -79.98682
