Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1951-1952_A13340-11	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 11]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.28083 ; longitude -80.309372
AirPhotos_Hamilton_1951-1952_A13340-12	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 12]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.280705 ; longitude -80.372543
AirPhotos_Hamilton_1951-1952_A13340-13	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 13]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.279205 ; longitude -80.433655
AirPhotos_Hamilton_1951-1952_A13340-14	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 14]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.276705 ; longitude -80.498886
AirPhotos_Hamilton_1951-1952_A13340-15	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 15]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.276705 ; longitude -80.561371
AirPhotos_Hamilton_1951-1952_A13340-16	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 16]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.276705 ; longitude -80.623512
AirPhotos_Hamilton_1951-1952_A13340-45	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 45]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.227569 ; longitude -80.374088
AirPhotos_Hamilton_1951-1952_A13340-46	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 46]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.228695 ; longitude -80.307312
AirPhotos_Hamilton_1951-1952_A13340-48	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 48]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.226068 ; longitude -80.187664
AirPhotos_Hamilton_1951-1952_A13340-49	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 49]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.224692 ; longitude -80.126724
AirPhotos_Hamilton_1951-1952_A13340-69	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 69]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.225693 ; longitude -80.497856
AirPhotos_Hamilton_1951-1952_A13340-70	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 70]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.227694 ; longitude -80.558281
AirPhotos_Hamilton_1951-1952_A13340-71	[Parts of Brant, Waterloo, and Wentworth Counties, 8/5/1951] : [Flightline A13340-Photo 71]		National Air Photo Library (Canada)		cartographic	Aerial photographs	8/5/1951	[Publisher unknown]	[Place of publication unknown]	8/5/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.22857 ; longitude 43.22857
AirPhotos_Hamilton_1951-1952_13348-3	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 3]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.483442 ; longitude -80.019093
AirPhotos_Hamilton_1951-1952_13348-4	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 4]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.484189 ; longitude -80.088615
AirPhotos_Hamilton_1951-1952_13348-43	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 43]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.36238 ; longitude -79.886398
AirPhotos_Hamilton_1951-1952_13348-44	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 44]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.361132 ; longitude -79.95266
AirPhotos_Hamilton_1951-1952_13348-45	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 45]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.361943 ; longitude -80.015402
AirPhotos_Hamilton_1951-1952_13348-46	[Parts of Brant, Waterloo, and Wentworth Counties, 9/8/1951] : [Flightline 13348-Photo 46]		National Air Photo Library (Canada)		cartographic	Aerial photographs	9/8/1951	[Publisher unknown]	[Place of publication unknown]	9/8/1951	eng	remote-sensing image	[1:40,000 approximately]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows part of Brant County east of Brantford. Part of Waterloo County south of Kitchener, including Cambridge. Part of Wentworth County covering Puslinch, Carlisle, Killbride, Waterdown, Dundas Valley and the western half of the City of Hamilton. On verso: Royal Canadian Air Force, Crown copyright. Source: National Air Photo Library [Parts of Brant, Waterloo and Wentworth Counties] Operation VPH 252/51 Hamilton, May 14, 1951, September 9, 1951 and April 22, 1952.	Ontario, Southen			North America	Canada	Ontario		Brant, Waterloo, Wentworth	Hamilton, Brantford, Kitchener, Cambridge, Burlington	Flamborough, Dundas		latitude 43.358386 ; longitude -80.074539
