Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1969-B1	[City of Hamilton, 4/1/1969] : [Photo B1]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.267784 ; longitude -79.875219
AirPhotos_Hamilton_1969-B2	[City of Hamilton, 4/1/1969] : [Photo B2]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.267097 ; longitude -79.873073
AirPhotos_Hamilton_1969-B3	[City of Hamilton, 4/1/1969] : [Photo B3]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.266472 ; longitude -79.870166
AirPhotos_Hamilton_1969-B4	[City of Hamilton, 4/1/1969] : [Photo B4]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.265972 ; longitude -79.867119
AirPhotos_Hamilton_1969-B5	[City of Hamilton, 4/1/1969] : [Photo B5]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.265058 ; longitude -79.864544
AirPhotos_Hamilton_1969-B6	[City of Hamilton, 4/1/1969] : [Photo B6]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.264409 ; longitude -79.862033
AirPhotos_Hamilton_1969-B7	[City of Hamilton, 4/1/1969] : [Photo B7]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.26355 ; longitude -79.859469
AirPhotos_Hamilton_1969-B8	[City of Hamilton, 4/1/1969] : [Photo B8]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263073 ; longitude -79.856637
AirPhotos_Hamilton_1969-B9	[City of Hamilton, 4/1/1969] : [Photo B9]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.262355 ; longitude -79.853879
AirPhotos_Hamilton_1969-C1	[City of Hamilton, 4/1/1969] : [Photo C1]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.265574 ; longitude -79.876152
AirPhotos_Hamilton_1969-C2	[City of Hamilton, 4/1/1969] : [Photo C2]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.265159 ; longitude -79.873652
AirPhotos_Hamilton_1969-C3	[City of Hamilton, 4/1/1969] : [Photo C3]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.26455 ; longitude -79.871013
AirPhotos_Hamilton_1969-C4	[City of Hamilton, 4/1/1969] : [Photo C4]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263784 ; longitude -79.868449
AirPhotos_Hamilton_1969-C5	[City of Hamilton, 4/1/1969] : [Photo C5]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263152 ; longitude -79.865649
AirPhotos_Hamilton_1969-C6	[City of Hamilton, 4/1/1969] : [Photo C6]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.262355 ; longitude -79.862902
AirPhotos_Hamilton_1969-C7	[City of Hamilton, 4/1/1969] : [Photo C7]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261808 ; longitude -79.860209
AirPhotos_Hamilton_1969-C8	[City of Hamilton, 4/1/1969] : [Photo C8]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261112 ; longitude -79.857538
AirPhotos_Hamilton_1969-C9	[City of Hamilton, 4/1/1969] : [Photo C9]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.260214 ; longitude -79.85462
AirPhotos_Hamilton_1969-D1	[City of Hamilton, 4/1/1969] : [Photo D1]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263769 ; longitude -79.876742
AirPhotos_Hamilton_1969-D2	[City of Hamilton, 4/1/1969] : [Photo D2]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263331 ; longitude -79.874511
AirPhotos_Hamilton_1969-D3	[City of Hamilton, 4/1/1969] : [Photo D3]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.262425 ; longitude -79.872022
AirPhotos_Hamilton_1969-D4	[City of Hamilton, 4/1/1969] : [Photo D4]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261956 ; longitude -79.869243
AirPhotos_Hamilton_1969-D5	[City of Hamilton, 4/1/1969] : [Photo D5]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261323 ; longitude -79.866539
AirPhotos_Hamilton_1969-D6	[City of Hamilton, 4/1/1969] : [Photo D6]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.260769 ; longitude -79.86376
AirPhotos_Hamilton_1969-D7	[City of Hamilton, 4/1/1969] : [Photo D7]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.260011 ; longitude -79.861261
AirPhotos_Hamilton_1969-D8	[City of Hamilton, 4/1/1969] : [Photo D8]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.259159 ; longitude -79.858546
AirPhotos_Hamilton_1969-D9	[City of Hamilton, 4/1/1969] : [Photo D9]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.258471 ; longitude -79.855853
AirPhotos_Hamilton_1969-E1	[City of Hamilton, 4/1/1969] : [Photo E1]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261925 ; longitude -79.877987
AirPhotos_Hamilton_1969-E2	[City of Hamilton, 4/1/1969] : [Photo E2]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261347 ; longitude -79.875358
AirPhotos_Hamilton_1969-E3	[City of Hamilton, 4/1/1969] : [Photo E3]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.260698 ; longitude -79.872665
AirPhotos_Hamilton_1969-E4	[City of Hamilton, 4/1/1969] : [Photo E4]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.259964 ; longitude -79.87009
AirPhotos_Hamilton_1969-E5	[City of Hamilton, 4/1/1969] : [Photo E5]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.259526 ; longitude -79.867376
AirPhotos_Hamilton_1969-E6	[City of Hamilton, 4/1/1969] : [Photo E6]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.258698 ; longitude -79.864587
AirPhotos_Hamilton_1969-E7	[City of Hamilton, 4/1/1969] : [Photo E7]		International Mapping Services Ltd.		cartographic	Aerial photographs	4/1/1969	[City of Hamilton]	[Hamilton, Ont.]	4/1/1969	eng	remote-sensing image	[1:480]	1 remote-sensing image ; 48 x 48 cm on sheets 59 x 56 cm.	Shows city of Hamilton south of Simcoe Street, east of Ray Street, north of Aberdeen Avenue, west of Victoria Avenue. Source: International Mapping Services Ltd., for the City of Hamilton, Planning Department, [Air Photos, City of Hamilton], April 1969.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.257854 ; longitude -79.861926
