Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_HamiltonSW_1967_674-53-10	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-53-Photo 10]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:12,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.208867 ; longitude -79.932575
AirPhotos_HamiltonSW_1967_674-53-11	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-53-Photo 11]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:12,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.211369 ; longitude -79.919958
AirPhotos_HamiltonSW_1967_674-53-12	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-53-Photo 12]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:12,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.214059 ; longitude -79.907341
AirPhotos_HamiltonSW_1967_674-53-13	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-53-Photo 13]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:12,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.216499 ; longitude -79.894981
AirPhotos_HamiltonSW_1967_674-403-48	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 48]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.229633 ; longitude -79.949377
AirPhotos_HamiltonSW_1967_674-403-49	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 49]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.230852 ; longitude -79.949312
AirPhotos_HamiltonSW_1967_674-403-50	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 50]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.232009 ; longitude -79.949312
AirPhotos_HamiltonSW_1967_674-403-51	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 51]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.233041 ; longitude -79.949312
AirPhotos_HamiltonSW_1967_674-403-52	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 52]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.234354 ; longitude -79.949226
AirPhotos_HamiltonSW_1967_674-403-53	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 53]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.235699 ; longitude -79.949183
AirPhotos_HamiltonSW_1967_674-403-54	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 54]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.237184 ; longitude -79.949141
AirPhotos_HamiltonSW_1967_674-403-55	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 55]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.238513 ; longitude -79.949119
AirPhotos_HamiltonSW_1967_674-403-56	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 56]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.239794 ; longitude -79.949033
AirPhotos_HamiltonSW_1967_674-403-57	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 57]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.24092 ; longitude -79.948969
AirPhotos_HamiltonSW_1967_674-403-58	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 58]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.242061 ; longitude -79.948926
AirPhotos_HamiltonSW_1967_674-403-59	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 59]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:3,000 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.243421 ; longitude -79.948862
AirPhotos_HamiltonSW_1967_674-403-90	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 90]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.249329 ; longitude -79.917383
AirPhotos_HamiltonSW_1967_674-403-91	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 91]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.249329 ; longitude -79.917383
AirPhotos_HamiltonSW_1967_674-403-92	[Parts of southwest Hamilton, including Ancaster, the Hamilton Beach Strip and part of Burlington, 1967] : [Flightline 674-403-Photo 92]				cartographic	Aerial photographs	1967	[Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section]	[Toronto, Ont.]	1967	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 23 x 23 cm. Some surface damage (coloured pens). Some shots partially obscured by cloud shadow.	Shows parts of southwest Hamilton, west of James and south of Main. Includes Ancaster area. Includes construction of the Ancaster section of the Highway 403. Also four photographs showing the Beach Strip. Includes a small part of Burlington, but does not extend as far as Windemere Basin and Hamilton shore. Some are photocopies of originals from the Queen's University, Maps and Air Photos Collection. Source: [Ontario Department of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section], November 1967.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.24886 ; longitude -79.920409
