Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1952-8A	Hamilton-Wentworth County : [Photo 8A]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.224442 ; longitude -79.677315
AirPhotos_Hamilton_1952-9A	Hamilton-Wentworth County : [Photo 9A]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.216686 ; longitude -79.645901
AirPhotos_Hamilton_1952-9B	Hamilton-Wentworth County : [Photo 9B]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.201047 ; longitude -79.653111
AirPhotos_Hamilton_1952-12L	Hamilton-Wentworth County : [Photo 12L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.189158 ; longitude -80.140629
AirPhotos_Hamilton_1952-13L	Hamilton-Wentworth County : [Photo 13L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.19669 ; longitude -80.119401
AirPhotos_Hamilton_1952-13M	Hamilton-Wentworth County : [Photo 13M]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.179731 ; longitude -80.10099
AirPhotos_Hamilton_1952-14L	Hamilton-Wentworth County : [Photo 14L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.203886 ; longitude -80.077773
AirPhotos_Hamilton_1952-14M	Hamilton-Wentworth County : [Photo 14M]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.180858 ; longitude -80.069619
AirPhotos_Hamilton_1952-15I	Hamilton-Wentworth County : [Photo 15I]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.281009 ; longitude -80.057303
AirPhotos_Hamilton_1952-15J	Hamilton-Wentworth County : [Photo 15J]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.256948 ; longitude -80.047175
AirPhotos_Hamilton_1952-15K	Hamilton-Wentworth County : [Photo 15K]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.235201 ; longitude -80.042065
AirPhotos_Hamilton_1952-15L	Hamilton-Wentworth County : [Photo 15L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.210872 ; longitude -80.037773
AirPhotos_Hamilton_1952-15M	Hamilton-Wentworth County : [Photo 15M]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.19049 ; longitude -80.026197
AirPhotos_Hamilton_1952-16I	Hamilton-Wentworth County : [Photo 16I]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.288455 ; longitude -80.018021
AirPhotos_Hamilton_1952-16J	Hamilton-Wentworth County : [Photo 16J]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.261537 ; longitude -80.007507
AirPhotos_Hamilton_1952-16K	Hamilton-Wentworth County : [Photo 16K]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.240376 ; longitude -80.003022
AirPhotos_Hamilton_1952-16L	Hamilton-Wentworth County : [Photo 16L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.218425 ; longitude -79.995898
AirPhotos_Hamilton_1952-17I	Hamilton-Wentworth County : [Photo 17I]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.311653 ; longitude -79.977906
AirPhotos_Hamilton_1952-17J	Hamilton-Wentworth County : [Photo 17J]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.271514 ; longitude -79.982927
AirPhotos_Hamilton_1952-17L	Hamilton-Wentworth County : [Photo 17L]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.224328 ; longitude -79.971941
AirPhotos_Hamilton_1952-18I	Hamilton-Wentworth County : [Photo 18I]		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.306677 ; longitude -79.941518
AirPhotos_Hamilton_1952-Binbrook	Binbrook		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton	Binbrook		latitude 43.120858 ; longitude -79.804525
AirPhotos_Hamilton_1952-Freelton	Freelton		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton	Freelton		latitude 43.399104 ; longitude -80.03112
AirPhotos_Hamilton_1952-Lynden	Lynden		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton	Lynden		latitude 43.232825 ; longitude -80.145791
AirPhotos_Hamilton_1952-MillGrove	MillGrove		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton	MillGrove		latitude 43.339456 ; longitude -79.959199
AirPhotos_Hamilton_1952-Sheffield	Sheffield		Spartan Air Services, Ltd.		cartographic	Aerial photographs	5/1/1952	[Spartan Air Services, Ltd.]	[Ottawa, Ont.]	5/1/1952	eng	remote-sensing image	[1:4,800 approximately]	1 remote-sensing image ; 61 x 73 cm on sheet 71 x 82 cm. Dry mounted on masonite.	Shows parts of Dundas, Ancaster, Stoney Creek, and Hamilton mountain only. Source: Spartan Air Services, Ltd.	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton	Sheffield		latitude 43.323875 ; longitude -80.20521
