Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1943_747-15	[City of Hamilton, 1943] : [Flightline 747-Photo 15]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.263831 ; longitude -79.82666
AirPhotos_Hamilton_1943_747-17	[City of Hamilton, 1943] : [Flightline 747-Photo 17]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.269331 ; longitude -79.795246
AirPhotos_Hamilton_1943_747-18	[City of Hamilton, 1943] : [Flightline 747-Photo 18]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.273987 ; longitude -79.786277
AirPhotos_Hamilton_1943_747-19	[City of Hamilton, 1943] : [Flightline 747-Photo 19]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.268456 ; longitude -79.826574
AirPhotos_Hamilton_1943_747-21	[City of Hamilton, 1943] : [Flightline 747-Photo 21]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.268331 ; longitude -79.800053
AirPhotos_Hamilton_1943_747-22	[City of Hamilton, 1943] : [Flightline 747-Photo 22]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.259768 ; longitude -79.791813
AirPhotos_Hamilton_1943_747-23	[City of Hamilton, 1943] : [Flightline 747-Photo 23]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.260331 ; longitude -79.775505
AirPhotos_Hamilton_1943_747-24	[City of Hamilton, 1943] : [Flightline 747-Photo 24]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.254768 ; longitude -79.764605
AirPhotos_Hamilton_1943_747-25	[City of Hamilton, 1943] : [Flightline 747-Photo 25]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.250267 ; longitude -79.754477
AirPhotos_Hamilton_1943_747-26	[City of Hamilton, 1943] : [Flightline 747-Photo 26]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.245265 ; longitude -79.744177
AirPhotos_Hamilton_1943_747-27	[City of Hamilton, 1943] : [Flightline 747-Photo 27]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.241014 ; longitude -79.733191
AirPhotos_Hamilton_1943_747-31	[City of Hamilton, 1943] : [Flightline 747-Photo 31]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.252705 ; longitude -79.836187
AirPhotos_Hamilton_1943_747-37	[City of Hamilton, 1943] : [Flightline 747-Photo 37]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.23895 ; longitude -79.769497
AirPhotos_Hamilton_1943_747-38	[City of Hamilton, 1943] : [Flightline 747-Photo 38]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.236387 ; longitude -79.758339
AirPhotos_Hamilton_1943_747-39	[City of Hamilton, 1943] : [Flightline 747-Photo 39]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.234448 ; longitude -79.750443
AirPhotos_Hamilton_1943_747-40	[City of Hamilton, 1943] : [Flightline 747-Photo 40]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.232384 ; longitude -79.740314
AirPhotos_Hamilton_1943_747-41	[City of Hamilton, 1943] : [Flightline 747-Photo 41]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.22932 ; longitude -79.727268
AirPhotos_Hamilton_1943_747-42	[City of Hamilton, 1943] : [Flightline 747-Photo 42]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.226131 ; longitude -79.715853
AirPhotos_Hamilton_1943_747-44	[City of Hamilton, 1943] : [Flightline 747-Photo 44]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.248704 ; longitude -79.890776
AirPhotos_Hamilton_1943_747-46	[City of Hamilton, 1943] : [Flightline 747-Photo 46]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.244202 ; longitude -79.873695
AirPhotos_Hamilton_1943_747-48	[City of Hamilton, 1943] : [Flightline 747-Photo 48]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.238513 ; longitude -79.842281
AirPhotos_Hamilton_1943_747-49	[City of Hamilton, 1943] : [Flightline 747-Photo 49]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.235886 ; longitude -79.83078
AirPhotos_Hamilton_1943_747-50	[City of Hamilton, 1943] : [Flightline 747-Photo 50]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.232822 ; longitude -79.819365
AirPhotos_Hamilton_1943_747-51	[City of Hamilton, 1943] : [Flightline 747-Photo 51]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.228757 ; longitude -79.80649
AirPhotos_Hamilton_1943_747-52	[City of Hamilton, 1943] : [Flightline 747-Photo 52]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.22538 ; longitude -79.796791
AirPhotos_Hamilton_1943_747-53	[City of Hamilton, 1943] : [Flightline 747-Photo 53]				cartographic	Aerial photographs	1943	[Publisher unknown]	[Place of publication unknown]	[1943?]	eng	remote-sensing image	[1:20,000 approximately]	1 remote-sensing image ; 24 x 19 cm. Some surface damage (ink circles) on originals, some are photo-reproductions rather than originals.	Shows parts of the City of Hamilton including Ancaster, mostly north of the Escarpment (coverage is not stereoscopic). Includes all of Stoney Creek and Fruitland, north of Highway 53 / Rymal Road (coverage is stereoscopic). Source: Ontario, Dept. of Lands and Forests, Division of Surveys and Engineering, Aerial Surveys Section, [Air Photos of Stoney Creek Area, 1943?].	Hamilton (Ont.)			North America	Canada	Ontario			Hamilton			latitude 43.22219 ; longitude -79.782715
