Identifier	Title	Subtitle	Corporate Name/Author	Personal Name/Author	Type of resource	Genre	Date	Publisher	Place of publication	Date Other	Language	Form	Extent/Scale	Physical description note	Note	Subject(geographic)	Subject(geographic)	Subject(geographic)	Continent	Country	Province/state	Region	County	City	City section	Area	Coordinates
AirPhotos_Hamilton_1962-1963_J2394-10	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 10]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.432447 ; longitude -79.681971
AirPhotos_Hamilton_1962-1963_J2394-11	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 11]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.434504 ; longitude -79.679525
AirPhotos_Hamilton_1962-1963_J2394-12	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 12]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.43667 ; longitude -79.677336
AirPhotos_Hamilton_1962-1963_J2394-13	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 13]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.438945 ; longitude -79.674976
AirPhotos_Hamilton_1962-1963_J2394-14	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 14]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.441453 ; longitude -79.672272
AirPhotos_Hamilton_1962-1963_J2394-15	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 15]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.443665 ; longitude -79.670041
AirPhotos_Hamilton_1962-1963_J2394-16	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 16]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.446033 ; longitude -79.668045
AirPhotos_Hamilton_1962-1963_J2394-17	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 17]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.448183 ; longitude -79.666092
AirPhotos_Hamilton_1962-1963_J2394-18	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 18]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.450442 ; longitude -79.663882
AirPhotos_Hamilton_1962-1963_J2394-19	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 19]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.452857 ; longitude -79.661393
AirPhotos_Hamilton_1962-1963_J2394-30	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 30]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.477245 ; longitude -79.633927
AirPhotos_Hamilton_1962-1963_J2394-31	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 31]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.479456 ; longitude -79.631352
AirPhotos_Hamilton_1962-1963_J2394-32	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 32]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.481947 ; longitude -79.629357
AirPhotos_Hamilton_1962-1963_J2394-34	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 34]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.486353 ; longitude -79.62425
AirPhotos_Hamilton_1962-1963_J2394-35	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 35]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.488455 ; longitude -79.621696
AirPhotos_Hamilton_1962-1963_J2394-36	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 36]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.490915 ; longitude -79.618928
AirPhotos_Hamilton_1962-1963_J2394-37	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 37]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.493514 ; longitude -79.616375
AirPhotos_Hamilton_1962-1963_J2394-38	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 38]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.496036 ; longitude -79.614165
AirPhotos_Hamilton_1962-1963_J2394-39	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 39]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.498106 ; longitude -79.611225
AirPhotos_Hamilton_1962-1963_J2394-41	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 41]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.502651 ; longitude -79.606762
AirPhotos_Hamilton_1962-1963_J2394-42	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 42]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.504955 ; longitude -79.603908
AirPhotos_Hamilton_1962-1963_J2394-43	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 43]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.507243 ; longitude -79.601097
AirPhotos_Hamilton_1962-1963_J2394-44	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 44]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.509499 ; longitude -79.598544
AirPhotos_Hamilton_1962-1963_J2394-45	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 45]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.511833 ; longitude -79.595582
AirPhotos_Hamilton_1962-1963_J2394-46	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 46]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.514137 ; longitude -79.592621
AirPhotos_Hamilton_1962-1963_J2394-48	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 48]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.397767 ; longitude -79.700232
AirPhotos_Hamilton_1962-1963_J2394-49	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 49]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.399981 ; longitude -79.699244
AirPhotos_Hamilton_1962-1963_J2394-50	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 50]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.402241 ; longitude -79.698129
AirPhotos_Hamilton_1962-1963_J2394-51	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 51]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.404424 ; longitude -79.696991
AirPhotos_Hamilton_1962-1963_J2394-52	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 52]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.406747 ; longitude -79.695661
AirPhotos_Hamilton_1962-1963_J2394-53	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 53]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.409444 ; longitude -79.694996
AirPhotos_Hamilton_1962-1963_J2394-54	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 54]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.411735 ; longitude -79.693784
AirPhotos_Hamilton_1962-1963_J2394-55	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 55]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.41493 ; longitude -79.693022
AirPhotos_Hamilton_1962-1963_J2394-56	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 56]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.416536 ; longitude -79.691477
AirPhotos_Hamilton_1962-1963_J2394-57	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 57]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.41864 ; longitude -79.689717
AirPhotos_Hamilton_1962-1963_J2394-58	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 58]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.421141 ; longitude -79.688355
AirPhotos_Hamilton_1962-1963_J2394-59	[Queen Elizabeth Way and Highway 2 corridor, 1962] : [Flightline J2394-Photo 59]				cartographic	Aerial photographs	1962	[Publisher unknown]	[Place of publication unknown]	1962	eng	remote-sensing image	[1:3,000]	1 remote-sensing image ; 23 x 23 cm.	Stereoscopic coverage. Shows the Highway 2 corridor (Lakeshore Road) from Guelph Line in Burlington to Clarkson in Mississauga.	Burlington (Ont.)	Oakville (Ont.)	Mississauga (Ont.)	North America	Canada	Ontario			Burlington, Oakville, Mississauga			latitude 43.423689 ; longitude -79.687035
